Timestamp,Gender,Age,Whereabouts,Ethnic/Dialect Group,Language spoken most frequently at home:,Marital Status,Nationality,Religion,Sexual Orientation,Professional/Employment Status,Sector,Industry,"Income per annum (including bonuses, gross)",Present Highest Education Level,Intended Highest Education Level,"Economic Scale (Left-Right) [What is your Political Compass analysis? (Optional, but highly recommended)]","Social Scale (Up-Down) [What is your Political Compass analysis? (Optional, but highly recommended)]",On Abortion: It is morally right to terminate a pregnancy before normal childbirth.,On Euthanasia: It is the duty of doctors to keep people alive for as long as possible.,On LGBTQ: The LGBTQ should be given equal rights.,On Religion: Religion has no place in politics.,On Freedom of Speech: The Government should relax existing restrictions on freedom of speech.,On Ministerial Salary: Our ministers should be paid less than they are at the moment.,On Minimum Wage: There should be a minimal wage for all occupations.,MBTI 
1/2/2017 13:21,Male,18,Singapore,Hindu,Hindi,Single,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,Moderately Left,Slightly Up,5,3,7,6,7,7,5,INTJ
1/2/2017 13:23,Male,23,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,Diploma,Bachelor's Degree,Slightly Left,Slightly Up,5,2,7,7,5,4,5,ESTJ
1/2/2017 13:29,Female,19,Singapore,Hokkien,English,Attached,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,A level,Bachelor's Degree,,,5,4,7,7,4,4,4,
1/2/2017 13:30,Female,16,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,PSLE,Bachelor's Degree,,,,,,,,,,INFP
1/2/2017 13:58,Female,23,Singapore,Cantonese,Chinese/Indian dialect,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Healthcare / Pharmaceutrical,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Slightly Down,5,2,5,7,4,6,3,INFJ
1/2/2017 14:06,Male,18,Singapore,I can't speak these languages :P Just english,English,Single,Singapore Citizen,No Religion,who knows,unemployed waiting for enlistment ;/,Not Applicable,Other/Not Applicable,"Below $20,000",Studied in Australia [Completed VCE],Bachelor's Degree,,,5,5,5,6,7,6,6,
1/2/2017 14:06,Male,27,Singapore,"Hokkien, Teochew",Mandarin,Engaged,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Environment / Health,"$20,000 - $39,999",Diploma,Diploma,,,6,2,6,6,6,4,4,ISFP
1/2/2017 14:19,Female,22,"Overseas, studying",Hainanese,Mandarin,Attached,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Public,Engineering,"Below $20,000",Diploma,Bachelor's Degree,Slightly Left,Slightly Up,7,2,7,7,6,1,6,ISFJ
1/2/2017 14:24,Male,18,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Master's Degree,Moderately Left,,5,2,7,6,3,6,6,
1/2/2017 14:31,Male,18,Singapore,"Hokkien, Cantonese",English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),NSF,Not Applicable,Other: NSF,,IB Diploma ,Master's Degree,Moderately Left,Moderately Down,5,2,6,5,2,4,2,
1/2/2017 14:41,Male,24,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Self-employed,Private,Insurance,"$60,000 - $79,999",Bachelor's Degree,Bachelor's Degree,Moderately Right,Slightly Up,5,5,5,7,6,5,3,ESFJ
1/2/2017 14:58,Female,20,Singapore,"Hokkien, Cantonese",Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,A level,Bachelor's Degree,Slightly Left,Slightly Down,7,1,7,7,7,7,7,INFJ
1/2/2017 15:04,Male,39,"Overseas, working",Caucasian,English,Single,Foreigner (Expatriate),No Religion,Heterosexual (straight),Unemployed and seeking employment,Private,Information Technology,,Bachelor's Degree,Bachelor's Degree,,,5,2,6,7,6,4,4,INTJ
1/2/2017 15:21,Female,27,Singapore,Sri Lankan,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Salaried Employee,Private,Other/Not Applicable,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,Strongly Left,Moderately Down,5,2,7,7,6,5,7,INTP
1/2/2017 15:37,Male,26,Singapore,Hokkien,Chinese/Indian dialect,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Student,Not Applicable,Information Technology,"Below $20,000",Diploma,Bachelor's Degree,Slightly Left,Slightly Down,4,2,6,7,6,6,6,ISTJ
1/2/2017 16:12,Male,16,Singapore,"Hokkien, Cantonese",Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Hospitality,"Below $20,000",O level,Bachelor's Degree,Strongly Right,,7,1,7,7,4,7,7,ISTJ
1/2/2017 16:23,Male,17,Singapore,"Hokkien, Cantonese",Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,Master's Degree,Slightly Left,Moderately Down,7,1,7,6,5,5,4,ISFP
1/2/2017 16:41,Female,16,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,Master's Degree,Moderately Left,,6,5,7,3,5,1,6,ISFP
1/2/2017 16:44,Female,19,Singapore,Cantonese,Chinese/Indian dialect,Single,Foreigner (Expatriate),Buddhism,Homosexual (gay/lesbian),Student,Not Applicable,Advertising / Media,,O level,Diploma,Slightly Left,Slightly Down,7,6,7,7,7,6,7,INFJ
1/2/2017 16:55,Female,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Private,Telecommunications,"Below $20,000",Diploma,Bachelor's Degree,Slightly Right,Slightly Up,6,4,4,7,4,4,1,INFP
1/2/2017 17:09,Male,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Degree,,,4,5,5,7,6,3,4,INTJ
1/2/2017 17:33,Male,19,Singapore,Hakka,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,,A level,Bachelor's Degree,Moderately Left,Moderately Down,6,4,7,7,5,6,6,INFJ
1/2/2017 17:41,Male,28,Singapore,Hokkien,Mandarin,Attached,Singapore Citizen,No Religion,Bisexual,Salaried Employee,Private,Advertising / Media,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,,7,1,7,7,7,7,7,INTJ
1/2/2017 17:41,Male,24,Singapore,Malay,English,Attached,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Bachelor's Degree,PhD,Strongly Left,Slightly Up,7,7,7,7,7,5,1,ENTJ
1/2/2017 18:35,Male,28,Singapore,Caucasian,English,Single,Foreigner (Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Education & Training,"$200,000 and above",PhD,PhD,Slightly Left,Slightly Down,4,3,6,6,5,4,5,ENTJ
1/2/2017 18:38,Male,44,Singapore,Caucasian,English,Divorced,Singapore PR (1st Gen),No Religion,Heterosexual (straight),Self-employed,Private,Travel / Tourism,"$20,000 - $39,999",Diploma,Bachelor's Degree,Moderately Left,Moderately Down,6,2,7,6,6,4,6,ENTP
1/2/2017 19:38,Male,20,Singapore,"Hokkien, Hakka",Mandarin,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Moderately Up,2,5,4,1,5,4,3,ISFP
1/2/2017 19:39,Male,24,Singapore,Hakka,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Information Technology,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Slightly Down,7,3,5,7,7,7,7,ISFP
1/2/2017 19:42,Male,17,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Slightly Left,Moderately Up,1,1,3,3,3,4,3,ENFJ
1/2/2017 19:46,Male,22,Singapore,Hokkien,Chinese/Indian dialect,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Homosexual (gay/lesbian),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Moderately Down,7,2,7,7,3,4,1,INFJ
1/2/2017 19:48,Male,19,Singapore,no,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,Bachelor's Degree,Slightly Left,Moderately Up,6,2,7,2,6,5,2,ENTP
1/2/2017 19:50,Male,22,"Overseas, studying",Chinese,English,Attached,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),Student,Private,Legal,"Below $20,000",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Up,7,7,7,7,5,3,7,INTJ
1/2/2017 20:04,Male,19,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other/Not Applicable,,A level,Bachelor's Degree,,,6,4,6,6,5,6,4,ESTJ
1/2/2017 20:13,Male,22,Singapore,"Indian, not tamil, not sikh, (yes we exist)",English,Single,Foreigner (Expatriate),Hinduism,Heterosexual (straight),Salaried Employee,Private,Engineering,"$20,000 - $39,999",Bachelor's Degree,PhD,Slightly Left,Moderately Up,7,1,7,7,7,4,5,INTP
1/2/2017 20:17,Male,24,"Overseas, working",Tamil,English,Attached,Foreigner (Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$160,000 - $179,999",Master's Degree,Master's Degree,Moderately Right,Slightly Down,5,3,7,6,7,4,1,INTJ
1/2/2017 20:19,Male,15,Singapore,Cantonese,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Public,Other: Student,,PSLE,Bachelor's Degree,,,4,3,6,7,6,7,6,
1/2/2017 20:20,Male,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",Diploma,Bachelor's Degree,,,7,2,5,6,6,6,6,
1/2/2017 20:22,Male,20,Singapore,Han,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,,A level,Master's Degree,Slightly Right,,3,3,5,6,5,3,5,INTP
1/2/2017 21:09,Female,18,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,A level,Bachelor's Degree,Moderately Left,Slightly Down,5,2,6,6,6,3,2,INTP
1/2/2017 21:47,Female,23,Singapore,Hokkien,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Private,Banking & Finance,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Slightly Left,Slightly Up,4,6,6,6,3,3,3,INFJ
1/2/2017 22:32,Male,19,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Master's Degree,Slightly Left,Slightly Up,7,3,7,7,7,2,1,INTP
1/2/2017 22:37,Male,24,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,Bachelor's Degree,Diploma,Slightly Left,,4,2,5,5,5,4,5,
1/2/2017 23:17,Female,26,Singapore,Cantonese,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Salaried Employee,Private,Advertising / Media,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Moderately Up,7,5,7,7,4,6,4,ISTP
1/2/2017 23:43,Male,23,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Helicopter,Student,Not Applicable,Other/Not Applicable,"Below $20,000",Bachelor's Degree,Bachelor's Degree,Strongly Right,Moderately Down,4,4,7,7,7,3,1,
1/2/2017 23:47,Male,23,"Overseas, studying",Teochew,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,,,4,4,7,6,4,3,4,INTJ
1/2/2017 23:50,Male,28,Singapore,Teochew,English,Married,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$60,000 - $79,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Moderately Up,6,2,6,7,7,6,6,INTJ
1/3/2017 0:48,Male,25,Singapore,Eurasian,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Private,Engineering,,A level,Bachelor's Degree,Moderately Left,Slightly Down,6,3,7,6,4,4,5,INTJ
1/3/2017 0:58,Male,20,Singapore,"Teochew, Hainanese",English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,Bachelor's Degree,,,,3,4,7,7,7,1,ISTP
1/3/2017 1:07,Male,14,Singapore,Mandarin,Mandarin,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Public,Other: Student,,PSLE,Diploma,Moderately Left,Slightly Down,4,4,7,6,6,4,5,ISFJ
1/3/2017 1:08,Male,36,Singapore,Tamil,English,Married,Singapore Citizen,Hinduism,Heterosexual (straight),Self-employed,Private,Information Technology,"$40,000 - $59,999",Master's Degree,Master's Degree,Moderately Left,Moderately Down,4,5,7,7,5,7,5,
1/3/2017 1:25,Female,20,Singapore,Hakka,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,A level,Bachelor's Degree,Moderately Left,Slightly Down,7,3,7,7,5,4,5,INFP
1/3/2017 2:01,Female,19,Singapore,Cantonese,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",O level,Bachelor's Degree,Strongly Right,Slightly Up,7,2,6,7,2,5,7,INTJ
1/3/2017 2:06,Female,16,Singapore,Hokkien,English,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Student,Not Applicable,Other: Student,,PSLE,Master's Degree,,,7,4,7,4,4,7,7,INFP
1/3/2017 2:08,Female,22,Singapore,Eurasian,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Slightly Down,5,2,5,6,6,5,6,INFJ
1/3/2017 2:23,Female,23,Singapore,Hakka,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,A level,Bachelor's Degree,,,,,,,,,,INFP
1/3/2017 2:52,Male,19,Singapore,Tamil,Tamil,Attached,Singapore Citizen,Hinduism,Heterosexual (straight),Student,Public,Other: Student,,O level,Diploma,Slightly Right,Slightly Up,5,5,7,3,6,5,7,ENTP
1/3/2017 3:04,Male,23,Singapore,"Hokkien, Hakka",Mandarin,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Salaried Employee,Private,Social Services,"$20,000 - $39,999",A level,Bachelor's Degree,Slightly Left,Slightly Up,4,4,4,7,5,4,6,INFJ
1/3/2017 3:17,Female,21,Singapore,Cantonese,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,Bachelor's Degree,Bachelor's Degree,Moderately Left,Slightly Down,6,4,6,7,5,3,5,ENFP
1/3/2017 3:35,Male,20,Singapore,Cantonese,English,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",NITEC (including Higher and Master),Bachelor's Degree,Slightly Left,Slightly Down,6,4,5,2,4,4,5,INFP
1/3/2017 4:02,Male,18,Singapore,"Cantonese, Malay, Eurasian",English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,Bachelor's Degree,Slightly Left,Slightly Up,5,7,7,7,6,5,5,ENFP
1/3/2017 7:34,Male,20,Singapore,Hainanese,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,,A level,Bachelor's Degree,Slightly Left,Slightly Down,5,2,6,7,5,5,6,ENFP
1/3/2017 10:04,Male,19,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Engineering,,O level,Diploma,Moderately Left,,2,6,6,7,7,7,4,INTJ
1/3/2017 10:16,Female,25,Singapore,Malay,Malay,Engaged,Singapore Citizen,Islam,Heterosexual (straight),Salaried Employee,Private,Education & Training,"$20,000 - $39,999",Diploma,Bachelor's Degree,Moderately Left,Slightly Up,2,7,6,4,7,4,5,INFP
1/3/2017 10:19,Female,21,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Accounting / Auditing / Taxation,"$200,000 and above",PhD,PhD,Strongly Right,Strongly Down,7,7,7,1,1,7,1,ENFP
1/3/2017 10:59,Male,24,Singapore,Teochew,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,,,7,1,7,7,6,7,5,INFJ
1/3/2017 11:22,Male,18,Singapore,Hokkien,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Moderately Left,,4,3,6,7,7,4,4,
1/3/2017 12:07,Female,33,Singapore,Caucasian,English,Married,Singapore PR (1st Gen),"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Information Technology,"Below $20,000",Bachelor's Degree,Bachelor's Degree,Slightly Left,Moderately Down,4,3,6,6,7,4,6,INTJ
1/3/2017 12:08,Female,21,Singapore,Hokkien,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,,Diploma,Bachelor's Degree,Slightly Left,Slightly Down,4,3,5,6,5,3,5,INFJ
1/3/2017 12:30,Male,19,Singapore,"Teochew, Cantonese, Hainanese",English,Forever alone,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Information Technology,,O level,Bachelor's Degree,,,4,4,7,7,4,4,4,ISFP
1/3/2017 13:44,Male,19,Singapore,Ceylonese,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Master's Degree,Moderately Right,Strongly Up,1,6,4,2,3,1,1,INTJ
1/3/2017 14:46,Male,25,Singapore,Hokkien,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Slightly Left,Slightly Up,7,4,7,7,5,6,3,ISTP
1/3/2017 17:48,Male,18,Singapore,Hainanese,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,O level,Bachelor's Degree,Slightly Left,Moderately Up,2,5,1,3,6,3,5,INTJ
1/3/2017 18:24,Male,26,Singapore,"Hokkien, Cantonese",Mandarin,Single,Singapore Citizen,Agnotstic,Heterosexual (straight),Unemployed and seeking employment,Private,Banking & Finance,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Moderately Up,7,1,7,7,1,3,1,ENTP
1/3/2017 18:33,Male,23,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,,Diploma,Bachelor's Degree,Slightly Right,Slightly Up,2,6,2,5,4,6,3,ISTP
1/3/2017 18:41,Female,24,Singapore,"Malay, Javanese",English,Single,Singapore Citizen,Islam,Heterosexual (straight),Salaried Employee,Public,Travel / Tourism,"$20,000 - $39,999",Diploma,Diploma,Strongly Left,,6,3,7,6,6,6,4,INFP
1/3/2017 19:38,Female,18,"Overseas, studying","Hokkien, Cantonese, Hakka",English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,,PSLE,Master's Degree,Moderately Right,Slightly Down,6,5,3,5,4,2,4,INTJ
1/3/2017 19:49,Male,16,Singapore,Hokkien,Mandarin,Single,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Master's Degree,Moderately Left,Slightly Up,7,3,7,7,7,1,7,ENTP
1/3/2017 21:35,Female,32,Singapore,Caucasian,English,Attached,Foreigner (Expatriate),No Religion,Heterosexual (straight),Unemployed and seeking employment,Private,Consulting,,Bachelor's Degree,Master's Degree,Slightly Left,Moderately Down,6,5,7,7,7,3,6,INTJ
1/4/2017 0:05,Male,25,Singapore,nil,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Consulting,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Moderately Left,Moderately Up,7,7,5,7,7,3,3,ESTP
1/4/2017 8:45,Male,29,Singapore,Caucasian,English,Single,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$60,000 - $79,999",Master's Degree,Master's Degree,Slightly Left,Moderately Up,7,1,7,7,7,4,7,ENTP
1/4/2017 12:34,Male,18,Singapore,Teochew,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,PhD,Slightly Left,Slightly Down,3,5,4,3,4,3,1,ESFJ
1/4/2017 14:02,Male,28,Singapore,"Hokkien, Cantonese",English,Engaged,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Accounting / Auditing / Taxation,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Down,4,4,6,6,6,4,6,INFJ
1/4/2017 14:32,Female,27,Singapore,Teochew,Mandarin,Attached,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Homosexual (gay/lesbian),Salaried Employee,Private,Accounting / Auditing / Taxation,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Strongly Left,,5,4,7,7,5,7,5,ISTJ
1/4/2017 17:19,Male,32,Singapore,Cantonese,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$40,000 - $59,999",NITEC (including Higher and Master),Bachelor's Degree,Slightly Left,Slightly Up,4,4,7,7,7,2,2,ISFJ
